Date,real_gdp_growth,inflation,tbill_yield,shiller_pe,consumer_confidence,mktcap_gdp_ratio,volatility,sp500_return,sp500_re3,sp500_re6,sp500_re12,sp500_re60,bubble
2015-12-01,0.6429941485993185,-1.2830564387141585,2.24,25.97,100.658471980476,0.11176353541631628,1.1601432267329286,-1.2755813171073993,5.640271341949488,-2.1535852597783123,-0.009249027635127582,65.44747207075142,0
2016-01-01,2.284975977106174,-0.5487472679292171,2.09,24.21,100.673128199177,0.10387567923086302,1.5220988113163427,-6.595653528587009,-5.245430435448261,-8.382438614419286,-5.402873512212924,49.58444434049056,0
2016-02-01,2.284975977106174,-1.5839929133343533,1.78,24,100.631332067422,0.10310795425875126,1.1700518406444735,-0.7390805795892796,-8.468629543116945,-6.640129027830199,-8.538084718086624,44.15193169431999,0
2016-03-01,2.284975977106174,3.8272958638365218,1.89,25.37,100.586736474609,0.10947119233860289,0.7187429407659272,6.171432772182595,-1.5642039258451423,3.9878420703452377,-2.7903980307597553,54.999271746046354,0
2016-04-01,1.2535230757250826,4.6948689033403435,1.81,25.92,100.611430052587,0.11125198171311029,0.6392568520606084,2.6504117312495357,8.179922860419065,2.50542026165419,-0.9222573346190255,55.878664073119985,0
2016-05-01,1.2535230757250826,2.8740943423511522,1.81,25.69,100.748416651195,0.11071650309197364,0.7013663783270451,-0.4813205238154761,8.460843721447997,-0.7243033326604476,-2.1965586143545712,54.340175295708804,0
2016-06-01,1.2535230757250826,3.382481504232948,1.64,25.84,100.723732853787,0.11169955393398026,1.1678574267451252,0.8878991067754249,3.0633794109646617,1.4512579841096773,-0.733581353695778,61.881938024842896,0
2016-07-01,2.1954308653463706,-0.6027691852089845,1.5,26.69,100.559549762138,0.11417347705869699,0.467700179994146,3.119646430473777,3.5345018645750015,12.003544251016374,2.6149159082009987,62.157879247504134,0
2016-08-01,2.1954308653463706,2.2417753436020593,1.56,26.95,100.44094344995,0.11534501839107367,0.35618741543721066,1.0261063800083736,5.102757134903513,13.99533716302075,6.425899689686099,83.15461777931512,0
2016-09-01,2.1954308653463706,3.193667342594142,1.63,26.73,100.419497468139,0.11464049965786212,0.9146327273241985,-0.6107925101913825,3.541453723565069,6.7133212987462665,10.968880020160366,83.80839608818617,0
2016-10-01,2.5410542135027914,2.84773136940768,1.76,26.53,100.505590266375,0.11259745131768786,0.41597301582301055,-0.6798937752874656,-0.2736283680022433,3.251202096803718,5.838078634538557,77.51693974586237,0
2016-11-01,2.5410542135027914,1.423946862965364,2.14,26.85,100.874073409437,0.11375178772399747,0.667492416672085,1.0251887523214709,-0.2745341901011056,4.814214131829275,4.055041285770589,76.5292477291629,0
2016-12-01,2.5410542135027914,3.0718457742537453,2.49,27.87,101.251800965992,0.11804127448827222,0.5040226876336197,3.7709181104762735,4.122000843494655,7.809433319417058,9.374026328088503,80.6960396358138,0
2017-01-01,2.2819473208793406,4.971386716181447,2.43,28.06,101.417669756957,0.11826524690011947,0.4101117355318607,1.2681215865540718,6.164198187604408,5.87370282470101,18.582299593453566,74.93118454843224,0
2017-02-01,2.2819473208793406,1.2483636658202846,2.42,28.66,101.403907393237,0.12111333969419519,0.2918097130013293,2.408224621118893,7.617587148208549,7.3221400769248435,22.342235431259905,72.26818682578057,0
2017-03-01,2.2819473208793406,-0.520339998159991,2.48,29.09,101.369681820724,0.12303199465001441,0.5113729823761259,1.5841813632286428,5.349790575217095,9.692309831347412,17.056307030341998,70.36797097693706,0
